section,chunk,category,id,status
atom,22,insight,"Nỗi lo sợ rằng việc thường xuyên phê bình, la mắng hay hạ thấp con sẽ gieo rắc sự tự ti, làm xơ cứng tâm hồn và buộc con phải dựng rào chắn bảo vệ, khép kín lòng hoặc bùng phát xu hướng hung hăng gây hấn mỗi tuần.",PENDING
atom,22,insight,"Khát khao dùng ngôn từ tích cực khích lệ và những can thiệp yêu thương dịu dàng để vỗ về tâm hồn, bảo bọc lòng tự trọng của con, giúp con tự tin dốc hết nguồn sinh lực vươn lên hòa hợp.",PENDING
atom,22,knowledge,Khái niệm Sự xơ cứng bảo vệ tâm hồn (Soul Hardening) và phản ứng chống đối do bạo lực lời nói ở trẻ mầm non,PENDING
vivid,22,vivid_knowledge,Khái niệm Sự xơ cứng bảo vệ tâm hồn (Soul Hardening) và phản ứng chống đối do bạo lực lời nói ở trẻ mầm non,PENDING
atom,22,knowledge,Nguyên lý Ốc đảo tĩnh dưỡng và cơ chế tái hòa hợp trò chơi thông qua tình yêu chăm sóc đồng trang lứa,PENDING
vivid,22,vivid_knowledge,Nguyên lý Ốc đảo tĩnh dưỡng và cơ chế tái hòa hợp trò chơi thông qua tình yêu chăm sóc đồng trang lứa,PENDING
atom,22,knowledge,Quy chuẩn kiến tạo ngôn từ tích cực nâng đỡ tự chủ mầm non và quy trình can thiệp tĩnh dưỡng mỗi tuần,PENDING
vivid,22,vivid_knowledge,Quy chuẩn kiến tạo ngôn từ tích cực nâng đỡ tự chủ mầm non và quy trình can thiệp tĩnh dưỡng mỗi tuần,PENDING
atom,22,story,Cô giáo Barbara J. Patterson và các em nhỏ mầm non-thiet_lap_giuong_sofa_va_tro_choi_y_ta_chong_lai_su_met_moi_cua_tre,PENDING
atom,22,quote,sometimes-child-needs-held-rocking-chair-sofa-bed-cotton-cloths-woven-play,PENDING
atom,22,quote,criticizing-scolding-belittling-children-does-not-help-passive-aggressive-positive-encouraging-words,PENDING
atom,22,quote,yelling-is-always-harmful-child-hardens-soul-protect-cannot-get-through,PENDING
atom,22,quote,state-the-positive-pet-kitty-gently-dont-hurt-brain-not-process-every-word,PENDING
vivid,23,vivid_circumstance,"""Người"" muốn tháo gỡ các trở ngại hành vi phức tạp của con khi con trẻ dưới bảy tuổi bộc lộ những khó khăn hành vi khó thấu hiểu bằng lý trí thông thường.",PENDING
atom,23,insight,"Nỗi lo sợ rằng việc bất lực trước những tổn thương tâm lý và hành vi phức tạp của con sẽ đẩy mối quan hệ gia đình vào ngõ cụt bế tắc, khiến trẻ cô độc trong thế giới nội tâm và không thể giải phóng những rào cản tinh thần ẩn giấu.",PENDING
atom,23,insight,"Khát khao khơi thông trực giác tâm linh để thấu cảm sâu sắc thế giới nội tâm của con, tìm thấy những giải pháp tự nhiên và dâng hiến cho con sự bảo hộ thiêng liêng nhất trong cuộc đời.",PENDING
atom,23,knowledge,Khái niệm Đời sống giấc ngủ (Sleep Life) như một tiến trình tu dưỡng sư phạm tâm linh và tiếp thụ trực giác,PENDING
vivid,23,vivid_knowledge,Khái niệm Đời sống giấc ngủ (Sleep Life) như một tiến trình tu dưỡng sư phạm tâm linh và tiếp thụ trực giác,PENDING
atom,23,knowledge,Nguyên lý Sự dẫn dắt từ Thiên sứ hộ mệnh (Guardian Angel) và sức mạnh tâm linh nâng đỡ ranh giới nuôi dạy con,PENDING
vivid,23,vivid_knowledge,Nguyên lý Sự dẫn dắt từ Thiên sứ hộ mệnh (Guardian Angel) và sức mạnh tâm linh nâng đỡ ranh giới nuôi dạy con,PENDING
atom,23,knowledge,Quy chuẩn thiền định phản tỉnh đêm muộn và liên kết tâm linh chữa lành hành vi mầm non mỗi tuần,PENDING
vivid,23,vivid_knowledge,Quy chuẩn thiền định phản tỉnh đêm muộn và liên kết tâm linh chữa lành hành vi mầm non mỗi tuần,PENDING
atom,23,quote,greatest-help-discipline-comes-spiritual-work-self-education,PENDING
atom,23,quote,if-i-carry-child-difficulties-into-sleep-life-asking-angel-right-thoughts-come-next-day,PENDING
atom,23,quote,each-child-adult-guardian-angel-spiritual-strength-parenting,PENDING
atom,23,quote,child-angel-direct-meeting-with-mother-higher-being-well-of-mother-love,PENDING
atom,23,quote,fundamental-thing-to-satisfy-spiritual-hunger-grownup-not-stop-working-on-himself,PENDING
vivid,24,vivid_circumstance,"""Người"" muốn tái thiết lập sự tự tin trong hành trình nuôi dạy con khi cha mẹ rơi vào trạng thái kiệt quệ năng lượng trước các áp lực chăm sóc con trẻ liên tục.",PENDING
atom,24,insight,"Nỗi lo sợ rằng sự kiệt sức sinh học và cảm giác bất lực trước những áp lực nuôi dạy con liên tục sẽ bộc lộ những yếu điểm cảm xúc, đẩy gia đình vào vòng xoáy xung đột bế tắc hằng đêm và tước đi sợi dây liên kết yêu thương với con trẻ dưới bảy tuổi.",PENDING
atom,24,insight,"Khát khao giải phóng bản thân khỏi gánh nặng của sự hoàn hảo lý thuyết, tìm thấy dũng khí tĩnh lặng từ nỗ lực tự tu dưỡng hằng đêm để đồng hành cùng con lớn khôn tự tin, bình an mỗi tuần.",PENDING
atom,24,knowledge,Khái niệm Nỗ lực tự tu dưỡng của cha mẹ (Parental Striving) và giá trị của sự không hoàn hảo trong giáo dục mầm non,PENDING
vivid,24,vivid_knowledge,Khái niệm Nỗ lực tự tu dưỡng của cha mẹ (Parental Striving) và giá trị của sự không hoàn hảo trong giáo dục mầm non,PENDING
atom,24,knowledge,Nguyên lý Kỷ luật thực sự là sự dẫn dắt từ bắt chước vô thức sang tự kỷ luật tự thân (True Discipline as Self-Discipline guiding out of Imitation),PENDING
vivid,24,vivid_knowledge,Nguyên lý Kỷ luật thực sự là sự dẫn dắt từ bắt chước vô thức sang tự kỷ luật tự thân (True Discipline as Self-Discipline guiding out of Imitation),PENDING
atom,24,knowledge,Quy chuẩn tự soi chiếu đêm muộn và đồng bộ hóa 5 trụ cột kỷ luật tự giác hằng tuần,PENDING
vivid,24,vivid_knowledge,Quy chuẩn tự soi chiếu đêm muộn và đồng bộ hóa 5 trụ cột kỷ luật tự giác hằng tuần,PENDING
atom,24,story,Người mẹ kiệt sức với hai con nhỏ-cuoc_khung_hoang_tai_thu_vien_va_su_nang_do_chua_lanh_tai_buoi_gap_go_phu_huynh_dem_muon,PENDING
atom,24,quote,all-parents-nerves-frayed-energy-depleted-children-benefit-from-striving,PENDING
atom,24,quote,true-discipline-guiding-out-of-imitation-through-self-discipline-rhythms-play-spaces,PENDING
atom,24,quote,helpful-to-look-back-reflective-way-prevent-situation-next-time,PENDING
vivid,25,vivid_circumstance,"""Người"" muốn kiến tạo không gian sinh hoạt nhóm ôn hòa cho con khi con trẻ dưới bảy tuổi bộc lộ trạng thái quá tải cảm giác trước các lớp học nhóm tập trung quá đông người.",PENDING
atom,25,insight,"Nỗi lo sợ rằng các lớp học nhóm tràn ngập kích thích nhân tạo, tiếng ồn xô bồ và áp lực bắt chước máy móc sẽ vắt kiệt sinh mệnh lực, tàn phá tế bào thần kinh nhạy cảm và gieo rắc sự bất an vào thể chất thực thể của trẻ dưới bảy tuổi.",PENDING
atom,25,insight,"Khát khao thiết lập một không gian sinh hoạt nhóm tĩnh lặng, ôn hòa—nơi nhịp điệu sinh hoạt tự nhiên và điệu bộ lao động đầy tình yêu của người lớn dẫn dắt con tự giác chơi đùa và phát triển lành mạnh.",PENDING
atom,25,knowledge,Triết lý Bắt chước điệu bộ lao động tập trung của người lớn,PENDING
vivid,25,vivid_knowledge,Triết lý Bắt chước điệu bộ lao động tập trung của người lớn,PENDING
atom,25,knowledge,Nguyên lý Luân phiên nhịp thở hít vào - thở ra (Inbreathing and Outbreathing Rhythm) trong điều hòa cảm quan nhóm,PENDING
vivid,25,vivid_knowledge,Nguyên lý Luân phiên nhịp thở hít vào - thở ra (Inbreathing and Outbreathing Rhythm) trong điều hòa cảm quan nhóm,PENDING
atom,25,knowledge,Quy chuẩn thiết lập lịch trình sinh hoạt nhóm ôn hòa và quy trình chuyển nhịp không bạo lực lời nói mỗi tuần,PENDING
vivid,25,vivid_knowledge,Quy chuẩn thiết lập lịch trình sinh hoạt nhóm ôn hòa và quy trình chuyển nhịp không bạo lực lời nói mỗi tuần,PENDING
atom,25,story,Bà Barbara J. Patterson và các em nhỏ mầm non-dung_hoat_dong_nhao_bot_lam_banh_mi_va_su_tap_trung_cua_nguoi_lon_de_thu_hut_tre_choi_tu_do_on_hoa,PENDING
atom,25,quote,young-children-learn-primarily-through-imitation-absorbing-mood-concentration-adults-inspires-play,PENDING
atom,25,quote,morning-schedule-is-rhythm-inbreathing-outbreathing-bread-making-play-story,PENDING
atom,25,quote,adults-work-crafts-let-children-play-free-not-interfere-unless-needed,PENDING
vivid,26,vivid_circumstance,"""Người"" muốn truyền đạt các chỉ dẫn sinh hoạt thường nhật cho con khi con trẻ dưới bảy tuổi bộc lộ phản ứng thờ ơ trước các mệnh lệnh lời nói trực tiếp.",PENDING
atom,26,insight,"Nỗi lo sợ rằng việc thường xuyên dùng mệnh lệnh khô khan, quát mắng hay hối thúc dồn dập sẽ làm thui chột khả năng tiếp thụ ngôn ngữ tự nhiên, gây xơ cứng hệ thần kinh nhạy cảm của con và đẩy mối quan hệ cha mẹ - con cái vào những cuộc chiến ý chí bế tắc thường nhật.",PENDING
atom,26,insight,"Khát khao làm chủ nghệ thuật sử dụng ngôn từ giàu chất nhạc, các điệu bộ cơ thể ôn hòa và những giai điệu ngũ âm để truyền đi thông điệp thường nhật, thu hút vô thức trẻ hợp tác tự giác một cách hân hoan.",PENDING
atom,26,knowledge,Triết lý Sử dụng Ngôn ngữ Nghệ thuật như phương tiện truyền dẫn tâm thức mầm non,PENDING
vivid,26,vivid_knowledge,Triết lý Sử dụng Ngôn ngữ Nghệ thuật như phương tiện truyền dẫn tâm thức mầm non,PENDING
atom,26,knowledge,Nguyên lý Hài hòa hóa tiến trình chuyển nhịp thông qua âm điệu ngũ âm và cử chỉ vận động,PENDING
vivid,26,vivid_knowledge,Nguyên lý Hài hòa hóa tiến trình chuyển nhịp thông qua âm điệu ngũ âm và cử chỉ vận động,PENDING
atom,26,knowledge,Quy chuẩn chuyển nhịp bằng bài ca và thực hành ngôn ngữ nghệ thuật hằng tuần cho cha mẹ mầm non,PENDING
vivid,26,vivid_knowledge,Quy chuẩn chuyển nhịp bằng bài ca và thực hành ngôn ngữ nghệ thuật hằng tuần cho cha mẹ mầm non,PENDING
atom,26,quote,artistic-use-of-language-circle-time-rhymes-poems-living-way,PENDING
atom,26,quote,songs-can-ease-transitions-cleaning-up-nap,PENDING
atom,26,quote,between-ages-one-and-seven-songs-sung-sound-harmony-consonance-pommerland,PENDING
atom,26,quote,melodic-quality-language-lullaby-valuable-brain-development-pitch-A,PENDING
vivid,27,vivid_circumstance,"""Người"" muốn xây dựng cảm giác thuộc về thế giới của con khi con trẻ dưới bảy tuổi bộc lộ sự băn khoăn về nguồn gốc ra đời của bản thân.",PENDING
atom,27,insight,"Nỗi lo sợ rằng những băn khoăn dồn nén về nguồn gốc ra đời và mặc cảm vô thức (nhất là ở trẻ nhận con nuôi) nếu không được hóa giải bằng hình ảnh nghệ thuật thiêng liêng sẽ làm suy yếu lòng tin cậy nguyên bản, khiến con luôn cảm thấy lạc lõng, bất an và thiếu đi cảm giác thuộc về gia đình trọn đời.",PENDING
atom,27,insight,"Khát khao làm chủ nghệ thuật kể câu chuyện sinh nhật Cầu cầu vồng đầy thiêng liêng và kiến tạo bàn lễ hội tĩnh lặng để vỗ về tâm hồn con, gieo rắc lòng kiêu hãnh bản dạng sống và mang lại cho con cảm giác thuộc về thế giới một cách vững chãi nhất.",PENDING
atom,27,knowledge,Khái niệm Hành trình hạ sinh tinh thần của đứa trẻ mầm non,PENDING
vivid,27,vivid_knowledge,Khái niệm Hành trình hạ sinh tinh thần của đứa trẻ mầm non,PENDING
atom,27,knowledge,Nguyên lý Chuyển tải sinh mệnh lực thông qua nghệ thuật kể chuyện bằng trí nhớ,PENDING
vivid,27,vivid_knowledge,Nguyên lý Chuyển tải sinh mệnh lực thông qua nghệ thuật kể chuyện bằng trí nhớ,PENDING
atom,27,knowledge,Quy chuẩn thiết lập bàn lễ hội sinh nhật và quy trình kể câu chuyện Cầu cầu vồng chữa lành tâm thức hằng năm,PENDING
vivid,27,vivid_knowledge,Quy chuẩn thiết lập bàn lễ hội sinh nhật và quy trình kể câu chuyện Cầu cầu vồng chữa lành tâm thức hằng năm,PENDING
atom,27,quote,story-little-child-heaven-crosses-rainbow-bridge-born-to-them-healing-adopted,PENDING
atom,27,quote,telling-story-from-memory-book-stands-between-us-gesture-respond,PENDING
atom,27,quote,adopted-child-adapted-story-angel-tells-parents-where-to-find,PENDING
vivid,28,vivid_circumstance,"""Người"" muốn xây dựng nhận thức về trật tự đạo đức cho con khi con trẻ dưới bảy tuổi bộc lộ sự hoang mang trước các hình ảnh xung đột từ môi trường xung quanh.",PENDING
atom,28,insight,"Nỗi lo sợ rằng việc dập tắt hoặc biên tập méo mó các thử thách cuộc sống trong truyện kể sẽ cướp đi dũng khí phản kháng đạo đức, khiến con trở nên yếu ớt, hoang mang trước cái ác và mất đi lòng tin cậy nguyên bản vào trật tự công lý của thế giới [1, 2].",PENDING
atom,28,insight,"Khát khao sử dụng các hình ảnh ẩn dụ nguyên mẫu của truyện cổ tích Grimm nguyên bản để gieo hạt giống đạo đức tự nhiên, giúp con cảm nhận sự chiến thắng tất yếu của cái thiện và xây dựng nội lực dũng cảm vượt qua mọi thử thách [2, 4].",PENDING
vivid,28,vivid_insight,"Nỗi lo sợ rằng việc dập tắt hoặc biên tập méo mó các thử thách cuộc sống trong truyện kể sẽ cướp đi dũng khí phản kháng đạo đức, khiến con trở nên yếu ớt, hoang mang trước cái ác và mất đi lòng tin cậy nguyên bản vào trật tự công lý của thế giới [1, 2].",PENDING
atom,28,knowledge,Khái niệm Hình ảnh nguyên mẫu cổ tích (Archetypal Pictures) như màng lọc cảm quan và nguồn dinh dưỡng đạo đức cho trẻ mầm non,PENDING
vivid,28,vivid_knowledge,Khái niệm Hình ảnh nguyên mẫu cổ tích (Archetypal Pictures) như màng lọc cảm quan và nguồn dinh dưỡng đạo đức cho trẻ mầm non,PENDING
atom,28,knowledge,"Nguyên lý Kể chuyện bình thản khách quan tả hoa tả lá (Calm, Flower-Describing Storytelling Style) bảo ôn hệ thần kinh",PENDING
vivid,28,vivid_knowledge,"Nguyên lý Kể chuyện bình thản khách quan tả hoa tả lá (Calm, Flower-Describing Storytelling Style) bảo ôn hệ thần kinh",PENDING
atom,28,knowledge,Quy chuẩn phân loại truyện kể theo Joan Almon và quy trình thắp nến kể chuyện chữa lành hằng tuần,PENDING
vivid,28,vivid_knowledge,Quy chuẩn phân loại truyện kể theo Joan Almon và quy trình thắp nến kể chuyện chữa lành hằng tuần,PENDING
atom,28,quote,children-experience-greed-wolf-witch-archetypal-pictures,PENDING
atom,28,quote,unedited-fairy-tales-strengthen-moral-lives-seeds-challenges-life-brings,PENDING
atom,28,quote,art-of-telling-calmly-describing-flower-garden,PENDING
atom,28,quote,fairy-tales-speak-directly-natural-morality-moral-order-world,PENDING
atom,28,quote,very-simplest-tales-sequential-sweet-porridge-three-bears-gingerbread,PENDING
vivid,29,vivid_circumstance,"""Người"" muốn kích hoạt trí tưởng tượng sáng tạo của con trong hoạt động chơi khi con trẻ dưới bảy tuổi bộc lộ phản ứng nhanh chán trước các món đồ chơi công nghiệp hoàn thiện quá mức.",PENDING
atom,29,insight,"Nỗi lo sợ rằng việc cho con tiếp xúc sớm với đồ chơi công nghiệp hoàn thiện quá mức và các thiết bị điện tử vô hồn sẽ bóp nghẹt lực lượng tưởng tượng dồi dào, làm xơ cứng các cơ quan thực thể bên trong và tước đi khả năng tự chơi độc lập dẻo dai của con trẻ dưới bảy tuổi.",PENDING
atom,29,insight,"Khát khao tự tay khâu vá những món đồ chơi thô sơ bằng chất liệu sợi tự nhiên dồi dào hơi ấm để chữa lành cảm quan, đánh thức sức mạnh cơ bắp của trí tưởng tượng và nuôi dưỡng sự tập trung chơi đùa bình an cho con mỗi tuần.",PENDING
atom,29,knowledge,Triết lý Sự đồng bộ phát triển giữa cơ bắp bàn tay và tế bào não bộ thông qua hoạt động tưởng tượng chủ động,PENDING
vivid,29,vivid_knowledge,Triết lý Sự đồng bộ phát triển giữa cơ bắp bàn tay và tế bào não bộ thông qua hoạt động tưởng tượng chủ động,PENDING
atom,29,knowledge,Nguyên lý Khơi dậy thế giới nội tâm qua tính tối giản của biểu cảm và chất liệu đồ chơi,PENDING
vivid,29,vivid_knowledge,Nguyên lý Khơi dậy thế giới nội tâm qua tính tối giản của biểu cảm và chất liệu đồ chơi,PENDING
atom,29,knowledge,Quy chuẩn khâu vá búp bê thắt nút flannel và quy trình tổ chức giờ chơi tự do với đồ chơi thô sơ hằng tuần cho cha mẹ mầm non,PENDING
vivid,29,vivid_knowledge,Quy chuẩn khâu vá búp bê thắt nút flannel và quy trình tổ chức giờ chơi tự do với đồ chơi thô sơ hằng tuần cho cha mẹ mầm non,PENDING
atom,29,story,Bé gái mười tháng tuổi và chú thỏ bông công nghiệp-su_phuc_hoi_the_chat_ky_dieu_nho_thay_doi_hinh_the_do_choi_chua_lanh,PENDING
atom,29,quote,folded-napkin-brain-unfolds-muscles-hand,PENDING
atom,29,quote,dead-mathematical-forms-desolating-killing-effect-kindles-imagination,PENDING
atom,29,quote,soft-cloth-doll-neutral-expression-companion-changes-provoke-mechanics,PENDING
atom,29,quote,sitting-next-to-them-mending-enough-to-participate,PENDING
